gid;nom_parc;n_parcel;id_zde;id_parc;id_mat;numero;x_pc;y_pc;etat_icpe;etat_mat;en_service;date_prod;date_demol;id_poste;id_au;ht_max;ht_mat;ht_nacelle;diam_rotor;precis_pos;sys_coord;srce_geom;alt_base;PU_NOMINAL;DATE_REAL;POSTSRCE;ETAT_AU;LEG_MAT;TYPE_EOL;NOM_COM;INSEE_COM;FUSION_COM;COMORIGINE;fid;ID_PC;ID_MAP;ID_S3IC;ID_EOL;MANDATAIRE;TYPE_ETAT;PUISSANCE;ALTITUDE_B;ALTITUDE_S;DEPT;EPSG;X;Y;etat_proce;etat_eolie;INSEE;STATUT;idMat;idParc;codeCom;libCom;codeDep;modele;hauteur;sourceGeom;Xlamb93;Ylamb93;gml_id;x_icpe;y_icpe;d_service;e_adm_mat;n_parc;n_commune;obs;xcoord;ycoord;i_mat_anc;i_parc_anc;i_pc_anc;c_mat_diff;n_mat_diff;departemen;communes;geo_point_;layer
8447;Null;492183140C0653;Null;49207;PC049_0063.07483_E08;E08;405225;6692980;Null;CO;OUI;2010-07-30;Null;Null;PC049_0063.07483;120;80;Null;80;M;2154;Null;128;2;2010-07-30;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.677010;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Montrevault-sur-Èvre;"(2:47.2715940617;-0.900496694935)";eolien_pays_de_la_loire
8448;Null;492183140C0962;Null;49207;PC049_0063.07483_E04;E04;405572;6693174;Null;CO;OUI;2010-07-30;Null;Null;PC049_0063.07483;120;79;Null;82;M;2154;Null;127;2;2010-07-30;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.677014;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Montrevault-sur-Èvre;"(2:47.2734925771;-0.896039159079)";eolien_pays_de_la_loire
8449;Null;72160000ZN0117;Null;72243;IC072_0063.07517_E04;E04;502862;6735773;Null;CO;OUI;2018-03-01;Null;Null;IC072_0063.07517;144;96;Null;96;M;2154;Null;55;2;2018-03-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.677033;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Sarthe;Lavernat;"(2:47.6928119509;0.371423053521)";eolien_pays_de_la_loire
8450;Null;85181000YD0054;Null;85250;IC085_0063.07601_E06;E06;394809;6608006;Null;CO;OUI;2019-08-08;Null;Null;IC085_0063.07601;87;59;Null;56;M;2154;Null;41;0.8;2019-08-08;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.677061;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Pouillé;"(2:46.5027932038;-0.9814445802540001)";eolien_pays_de_la_loire
8451;Null;722160000C0207;Null;72121;AU072_0063.09492_E02;E02;477651;6785543;Null;CO;OUI;2020-03-01;Null;Null;AU072_0063.09492;180;114;Null;132;M;2154;Null;105;3;2020-03-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.677132;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Sarthe;Neuvillalais;"(2:48.1323685537;0.0104549282308)";eolien_pays_de_la_loire
8452;Null;85159000YM0181;Null;85172;PC085_0063.06679_E01;E01;390375;6607520;Null;CO;OUI;2008-10-02;Null;Null;PC085_0063.06679;89;57;Null;64;M;2154;Null;36;0.8;2008-10-02;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676153;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Nalliers;"(2:46.496395868;-1.03886528179)";eolien_pays_de_la_loire
8453;Null;85162000YA0053;Null;85219;IC085_0063.06501_E08;E08;419005;6600588;Null;CO;OUI;2019-07-05;Null;Null;IC085_0063.06501;150;98;Null;104;M;2154;Null;47;2;2019-07-05;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676236;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Rives-d'Autise;"(2:46.446616153;-0.661777528874)";eolien_pays_de_la_loire
8454;Null;85306000ZH0111;Null;85220;IC085_0063.06502_E05;E05;415334;6600531;Null;CO;OUI;2019-07-05;Null;Null;IC085_0063.06502;150;98;Null;104;M;2154;Null;40;2;2019-07-05;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676237;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Xanton-Chassenon;"(2:46.4445611017;-0.709511279066)";eolien_pays_de_la_loire
8455;Null;44118000YB0167;Null;44140;PC044_0063.06605_E03;E03;380095;6719673;Null;CO;OUI;2010-09-01;Null;Null;PC044_0063.06605;150;105;Null;90;M;2154;Null;41;2;2010-09-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676308;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Pannecé;"(2:47.4998944911;-1.25140395803)";eolien_pays_de_la_loire
8456;Null;442131470A2473;Null;44234;IC044_0063.07127_E03;E03;391907;6715462;Null;CO;OUI;2016-09-20;Null;Null;IC044_0063.07127;120;79;Null;82;M;2154;Null;75;2.3;2016-09-20;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676317;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Loireauxence;"(2:47.4676560551;-1.0918164814)";eolien_pays_de_la_loire
8457;Null;491440000H1892;Null;49236;IC044_0063.07210_E04;E04;390015;6725951;Null;CO;OUI;2016-08-01;Null;Null;IC044_0063.07210;150;103;Null;94;M;2154;Null;56;2.35;2016-08-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676320;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Vallons-de-l'Erdre;"(2:47.5610597787;-1.12416813783)";eolien_pays_de_la_loire
8458;Null;442000000B0873;Null;44141;PC044_0063.06606_E03;E03;367037;6755214;Null;CO;OUI;2014-12-01;Null;Null;PC044_0063.06606;130;80;Null;100;M;2154;Null;100;2;2014-12-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676329;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Soulvache;"(2:47.8128359931;-1.4511785942)";eolien_pays_de_la_loire
8459;Null;44075000YH0007;Null;44152;PC044_0063.06645_E01;E01;367181;6730812;Null;CO;OUI;2015-01-01;Null;Null;PC044_0063.06645;145;95;Null;100;M;2154;Null;57;2;2015-01-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676350;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Issé;"(2:47.5936219451;-1.43097134121)";eolien_pays_de_la_loire
8460;Null;44197000ZP0050;Null;44155;PC044_0063.06649_E02;E02;358434;6747377;Null;CO;OUI;2012-03-15;Null;Null;PC044_0063.06649;146;100;Null;92;M;2154;Null;81;2;2012-03-15;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676351;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Sion-les-Mines;"(2:47.7379996501;-1.5598908251)";eolien_pays_de_la_loire
8461;Null;491440000H1900;Null;49236;IC044_0063.07210_E01;E01;389158;6726414;Null;CO;OUI;2016-08-01;Null;Null;IC044_0063.07210;150;103;Null;94;M;2154;Null;57;2.35;2016-08-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676359;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Vallons-de-l'Erdre;"(2:47.5648183987;-1.13587155577)";eolien_pays_de_la_loire
8462;Null;85112000ZK0088;Null;85166;PC085_0063.06673_E03;E03;334206;6619889;Null;CO;OUI;2009-01-22;Null;Null;PC085_0063.06673;90;60;Null;60;M;2154;Null;17;0.81;2009-01-22;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676375;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;L'Île-d'Olonne;"(2:46.5793715461;-1.77966122359)";eolien_pays_de_la_loire
8463;Null;44138000ZE0083;Null;44176;PC044_0063.06688_E01;E01;355664;6725415;Null;CO;OUI;2013-12-01;Null;Null;PC044_0063.06688;150;105;Null;90;M;2154;Null;46;2;2013-12-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676405;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Puceul;"(2:47.5392091164;-1.57980144286)";eolien_pays_de_la_loire
8464;Null;493311580C0703;Null;49252;IC049_0063.07880_E01;E01;410571;6743368;Null;CO;OUI;2020-11-01;Null;Null;IC049_0063.07880;150;100;Null;100;M;2154;Null;88;2;2020-11-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676423;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Segré-en-Anjou Bleu;"(2:47.7269821644;-0.862458544945)";eolien_pays_de_la_loire
8465;Null;492280980D0660;Null;49253;IC049_0063.07897_E02;E02;481894;6720923;Null;CO;OUI;2020-11-01;Null;Null;IC049_0063.07897;145;95;Null;100;M;2154;Null;70;2.2;2020-11-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676425;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Noyant-Villages;"(2:47.5526215414;0.09935256919259999)";eolien_pays_de_la_loire
8466;Null;85020000YN0021;Null;85153;PC085_0063.06646_E04;E04;422796;6593888;Null;CO;OUI;2007-11-01;Null;Null;PC085_0063.06646;140;100;Null;80;M;2154;Null;41;2;2007-11-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676436;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Benet;"(2:46.3879200996;-0.608457342583)";eolien_pays_de_la_loire
8467;Null;492483090C0756;Null;49254;IC049_0063.07962_E01;E01;389425;6736553;Null;CO;OUI;2018-11-22;Null;Null;IC049_0063.07962;120;79;Null;82;M;2154;Null;100;2.3;2018-11-22;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676441;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Ombrée d'Anjou;"(2:47.6560812245;-1.13939098485)";eolien_pays_de_la_loire
8468;Null;44153000YM0003;Null;44257;IC044_0063.07973_E02;E02;362048;6740448;Null;CO;OUI;2020-06-12;Null;Null;IC044_0063.07973;145;95;Null;100;M;2154;Null;72;2.2;2020-06-12;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676444;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Saint-Aubin-des-Châteaux;"(2:47.6776033165;-1.50647601543)";eolien_pays_de_la_loire
8469;Null;44082000ZH0088;Null;44260;IC044_0063.07981_E04;E04;368990;6712237;Null;CO;OUI;2018-08-08;Null;Null;IC044_0063.07981;160;109;Null;102;M;2154;Null;24;2.35;2018-08-08;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676446;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Ligné;"(2:47.4275885222;-1.39319273625)";eolien_pays_de_la_loire
8470;Null;44118000ZC0096;Null;44139;PC044_0063.06603_E05;E05;382228;6720183;Null;CO;OUI;2010-06-01;Null;Null;PC044_0063.06603;150;105;Null;90;M;2154;Null;37;2;2010-06-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676447;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Pannecé;"(2:47.5055085651;-1.22347366075)";eolien_pays_de_la_loire
8471;Null;53046000ZH0055;Null;53227;IC053_0063.06735_E03;E03;439497;6762492;Null;CO;OUI;2017-05-30;Null;Null;IC053_0063.06735;140;101;Null;78;M;2154;Null;240;2;2017-05-30;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676479;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Mayenne;Le Buret;"(2:47.911027009;-0.488233218734)";eolien_pays_de_la_loire
8472;Null;85022000ZA0001;Null;85167;PC085_0063.06674_E05;E05;358581;6600802;Null;CO;OUI;2012-12-19;Null;Null;PC085_0063.06674;125;80;Null;90;M;2154;Null;20;2.53;2012-12-19;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676481;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Le Bernard;"(2:46.4206127864;-1.44783031382)";eolien_pays_de_la_loire
8473;Null;85022000ZP0082;Null;85167;PC085_0063.06674_E02;E02;357829;6601528;Null;CO;OUI;2012-12-19;Null;Null;PC085_0063.06674;125;80;Null;90;M;2154;Null;20;2.53;2012-12-19;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676484;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Le Bernard;"(2:46.4267580733;-1.45813962032)";eolien_pays_de_la_loire
8474;Null;85158000YP0035;Null;85168;PC085_0063.06675_E05;E05;395290;6605785;Null;CO;OUI;2008-07-21;Null;Null;PC085_0063.06675;87;60;Null;54;M;2154;Null;30;0.81;2008-07-21;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676487;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Mouzeuil-Saint-Martin;"(2:46.4830376387;-0.9737232842620001)";eolien_pays_de_la_loire
8475;Null;44007000XN0183;Null;44232;IC044_0063.06788_E05;E05;324442;6735317;Null;CO;OUI;2017-04-01;Null;Null;IC044_0063.06788;150;93;Null;114;M;2154;Null;23;2;2017-04-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676507;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Avessac;"(2:47.6111343328;-2.00233582628)";eolien_pays_de_la_loire
8476;Null;44007000XN0173;Null;44232;IC044_0063.06788_E03;E03;323917;6735747;Null;CO;OUI;2017-04-01;Null;Null;IC044_0063.06788;150;93;Null;114;M;2154;Null;42;2;2017-04-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676509;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Avessac;"(2:47.6146976406;-2.00967284185)";eolien_pays_de_la_loire
8477;Null;85073000ZC0080;Null;85197;PC085_0063.06791_E03;E03;381888;6609435;Null;CO;OUI;2010-08-01;Null;Null;PC085_0063.06791;84;55;Null;58;M;2154;Null;29;0.85;2010-08-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676535;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Corpe;"(2:46.5096550844;-1.1506837377)";eolien_pays_de_la_loire
8478;Null;85073000ZC0078;Null;85197;PC085_0063.06791_E02;E02;381494;6609398;Null;CO;OUI;2010-08-01;Null;Null;PC085_0063.06791;84;55;Null;58;M;2154;Null;30;0.85;2010-08-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676536;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Corpe;"(2:46.5091358612;-1.15578973127)";eolien_pays_de_la_loire
8479;Null;72355000ZA0035;Null;72248;IC072_0063.07598_E02;E02;493394;6803628;Null;CO;OUI;2018-10-22;Null;Null;IC072_0063.07598;148;97;Null;102;M;2154;Null;131;2;2018-10-22;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676539;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Sarthe;Thoiré-sous-Contensor;"(2:48.3001651118;0.213364535417)";eolien_pays_de_la_loire
8480;Null;44205000ZR0112;Null;44148;PC044_0063.06641_E05;E05;368450;6717313;Null;CO;OUI;2015-04-01;Null;Null;PC044_0063.06641;150;100;Null;100;M;2154;Null;42;2.5;2015-04-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676549;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Loire-Atlantique;Les Touches;"(2:47.472940171;-1.40409842461)";eolien_pays_de_la_loire
8481;Null;85105000ZK0093;Null;85135;PC085_0063.06511_E03;E03;401384;6591772;Null;CO;OUI;2010-02-27;Null;Null;PC085_0063.06511;125;80;Null;90;M;2154;Null;2;2;2010-02-27;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676566;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Le Gué-de-Velluire;"(2:46.359741932;-0.885396510319)";eolien_pays_de_la_loire
8482;Null;850290000H2576;Null;85136;PC085_0063.06530_E06;E06;316849;6663095;Null;CO;OUI;2003-07-14;Null;Null;PC085_0063.06530;102;60;Null;84;M;2154;Null;3;2.4;2003-07-14;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676571;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Bouin;"(2:46.9579325619;-2.04185821715)";eolien_pays_de_la_loire
8483;Null;850290000H2574;Null;85136;PC085_0063.06530_E04;E04;316596;6662527;Null;CO;OUI;2003-07-14;Null;Null;PC085_0063.06530;102;60;Null;84;M;2154;Null;2;2.4;2003-07-14;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676573;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Bouin;"(2:46.9526836019;-2.0447015156)";eolien_pays_de_la_loire
8484;Null;49092071YD0081;Null;49216;IC049_0063.06490_E01;E01;426061;6691089;Null;CO;OUI;2020-07-01;Null;Null;IC049_0063.06490;150;91;Null;118;M;2154;Null;95;2.4;2020-07-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676585;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Chemillé-en-Anjou;"(2:47.2635235566;-0.62404656513)";eolien_pays_de_la_loire
8485;Null;490921530B0537;Null;49206;PC049_0063.07482_E02;E02;431190;6685523;Null;CO;OUI;2011-06-01;Null;Null;PC049_0063.07482;140;99;Null;82;M;2154;Null;82;2;2011-06-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676606;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Maine-et-Loire;Chemillé-en-Anjou;"(2:47.2155644261;-0.552974501517)";eolien_pays_de_la_loire
8486;Null;85020122ZM0005;Null;85165;PC085_0063.06672_E04;E04;427572;6592976;Null;CO;OUI;2006-12-23;Null;Null;PC085_0063.06672;125;80;Null;90;M;2154;Null;76;2.53;2006-12-23;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676639;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Benet;"(2:46.3816638746;-0.545838088411)";eolien_pays_de_la_loire
8487;Null;85159000YM0178;Null;85172;PC085_0063.06679_E04;E04;391101;6607257;Null;CO;OUI;2008-10-02;Null;Null;PC085_0063.06679;89;57;Null;64;M;2154;Null;37;0.8;2008-10-02;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676655;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Nalliers;"(2:46.494364605;-1.02923660849)";eolien_pays_de_la_loire
8488;Null;85095000ZN0200;Null;85173;PC085_0063.06682_E09;E09;337559;6653493;Null;CO;OUI;2006-02-01;Null;Null;PC085_0063.06682;118;78;Null;80;M;2154;Null;49;2;2006-02-01;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;n_mat_eolien_p_r52.676686;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Vendée;Froidfond;"(2:46.883214937;-1.76240566221)";eolien_pays_de_la_loire
